사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2025-09,경원선,1911,덕정,23,0,"5,808","1,141","11,871","5,501","23,104","10,109","22,698","24,352","12,933","14,220","11,114","8,053","10,596","6,664","10,698","7,994","12,741","7,981","10,562","8,611","14,127","9,476","15,699","10,287","15,828","14,776","14,792","18,479","5,308","15,581","3,687","9,800","2,714","9,524","2,054","7,039","1,183","4,896",246,"2,389",1,0,0,0,0,0,2025-10-03 10:13:02
2025-09,경원선,1912,지행,103,1,"5,513",952,"11,791","2,976","22,006","6,253","24,215","13,871","15,302","6,832","13,354","7,252","11,276","6,946","10,916","7,848","10,451","8,397","9,691","11,546","10,188","12,992","10,726","15,244","11,837","20,595","10,897","21,563","7,480","17,484","5,788","14,492","5,105","10,383","3,249","8,805","1,976","6,082",256,"3,886",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,경원선,1913,동두천중앙,46,1,"2,907",641,"5,062","1,725","8,955","4,611","8,742","11,286","6,018","4,194","6,257","4,786","5,339","4,913","6,651","4,672","5,629","4,675","5,190","5,613","5,840","5,071","6,635","5,587","6,688","6,568","6,493","7,290","3,007","5,282","2,332","4,572","1,789","3,069",929,"2,967",466,"2,217",26,"1,335",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,경원선,1914,보산,59,0,"1,680",475,"2,063","1,507","3,980","2,482","3,864","3,651","3,362","1,518","3,187","1,652","2,929","1,793","2,758","1,579","2,334","1,951","2,590","2,406","2,932","2,601","4,782","2,991","4,863","3,559","2,754","4,306","1,697","4,225","1,485","3,497",865,"2,124",486,"1,378",214,"1,473",10,685,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,경원선,1915,동두천,31,1,"1,146",617,"2,668","2,175","4,502","5,103","5,221","7,001","4,279","7,412","3,572","3,192","3,860","2,720","4,231","4,103","4,414","4,179","4,059","3,056","6,608","2,686","7,187","2,811","5,158","3,813","4,309","3,954","1,832","2,840","1,164","2,691",649,"2,330",528,"1,768",335,"1,773",32,713,2,0,0,0,0,0,2025-10-03 10:13:02
2025-09,경원선,1916,소요산,186,1,544,604,647,"1,119","1,835","1,369","2,602","2,683","2,303","3,808","2,786","6,812","3,631","8,652","4,642","8,242","7,128","7,196","8,267","6,106","9,499","4,417","7,890","3,083","5,234","2,346","3,240","2,001",860,"1,387",689,"1,047",252,736,131,652,157,461,3,372,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,경원선,1917,청산,0,0,145,3,243,244,658,207,607,307,275,247,284,212,276,278,302,250,325,247,306,222,278,233,367,274,363,289,375,319,136,397,91,152,37,111,12,76,14,111,2,60,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,경원선,1918,전곡,9,0,612,14,"1,700",814,"3,243",868,"4,751","2,394","3,186","1,430","2,642","1,624","2,379","1,917","2,499","2,183","2,449","1,984","2,142","2,097","2,170","1,903","2,637","2,529","2,472","2,993","1,975","3,445","1,252","3,184","1,069","1,720",663,"1,351",393,"1,172",271,955,17,698,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,경원선,1919,연천,5,0,322,9,874,768,"1,449","1,069","3,669","3,262","2,883","2,349","1,691","3,635","1,888","4,071","2,890","3,695","3,718","3,296","4,079","2,872","4,432","2,135","3,937","1,848","2,843","1,955","2,021","2,062",893,"1,728",512,821,215,635,119,451,74,425,0,267,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1751,산본,885,2,"11,148","1,877","26,495","7,379","60,884","16,103","54,504","31,460","29,087","24,786","25,107","21,457","23,536","21,385","25,174","24,111","23,809","25,372","23,591","24,868","26,455","28,733","28,584","34,224","28,324","43,164","31,385","68,557","20,106","54,741","17,567","30,838","15,721","24,394","11,833","20,858","4,707","12,315",515,"4,141",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1752,대야미,91,7,"3,293","1,233","8,831","3,433","20,456","5,447","22,577","7,980","11,814","4,248","9,111","4,240","7,645","4,606","7,705","5,170","7,493","5,411","6,721","5,920","7,239","8,193","7,717","10,685","9,024","11,874","9,926","16,851","5,072","12,250","3,894","8,680","2,226","7,168","1,505","7,624","1,005","4,071",136,986,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1753,반월,77,1,"4,369",968,"9,497","2,865","20,433","4,822","17,945","7,940","10,497","4,443","7,796","3,764","7,549","4,486","7,464","5,477","6,224","5,311","5,495","5,269","6,554","6,943","7,256","9,549","7,083","11,311","6,483","16,393","3,647","12,966","3,079","9,312","1,768","7,587","1,222","7,218",639,"3,963",109,949,0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1754,상록수,634,29,"14,591","2,595","32,759","8,244","67,829","13,411","62,238","24,422","34,672","20,274","25,676","15,962","21,921","13,718","23,190","14,914","21,896","17,338","18,908","18,276","20,293","21,774","25,357","27,997","26,526","43,416","24,966","61,270","15,165","49,239","10,775","36,341","8,273","30,446","5,663","25,548","2,453","17,074",407,"4,971",0,24,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1755,한대앞,264,5,"9,468","1,311","18,455","4,730","33,414","9,884","27,970","29,632","19,991","17,906","15,624","17,610","15,397","10,461","16,474","13,634","15,845","12,728","16,626","13,068","16,782","13,849","21,575","19,268","22,758","25,431","19,319","34,353","11,082","26,455","9,343","18,336","8,967","16,775","6,411","14,146","2,837","9,510",254,"2,900",0,40,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1756,중앙,389,40,"11,491","1,392","33,667","11,637","61,066","19,417","49,358","42,170","29,883","36,069","24,812","22,443","27,319","20,035","31,063","24,205","26,717","29,391","25,977","27,421","28,234","29,202","35,637","38,829","38,774","50,631","39,356","70,800","25,160","54,813","23,841","35,460","24,343","28,706","20,201","24,328","7,986","18,486",792,"5,871",1,114,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1757,고잔,372,2,"5,853",849,"17,784","5,700","31,095","15,284","23,231","29,847","16,892","16,910","14,047","11,948","14,148","10,198","13,667","11,009","12,630","12,247","13,258","11,992","15,741","12,274","16,891","14,105","23,280","19,360","22,418","25,863","9,283","19,998","7,331","12,912","7,639","11,036","5,009","9,452","1,966","7,913",155,"2,934",0,55,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1758,초지,344,1,"4,494",458,"12,540","4,726","23,752","10,043","18,067","13,633","10,468","8,237","7,835","4,900","6,936","5,046","7,711","5,092","6,649","5,562","5,979","5,718","7,004","6,808","9,215","8,380","10,758","13,080","11,261","17,606","5,152","15,534","3,486","10,396","3,090","8,790","1,611","7,600",638,"5,551",62,"2,181",2,26,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1759,안산,"2,409",15,"10,576","1,747","14,435","16,720","25,326","38,997","26,198","30,938","20,335","14,960","15,909","12,513","15,478","13,954","15,898","15,026","17,124","14,754","16,881","16,255","18,625","17,374","24,278","19,164","42,159","24,881","41,813","26,662","20,802","20,492","16,396","16,991","9,474","14,316","4,298","11,233","1,339","6,811",146,"2,738",1,44,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1760,신길온천,83,0,"3,391",160,"5,736","2,015","9,425","3,573","7,434","2,841","4,864","1,700","3,420","1,514","2,986","1,730","2,900","1,990","2,753","1,952","2,611","2,444","2,989","3,162","3,512","3,466","4,510","5,500","4,182","7,421","1,938","5,556","1,237","4,010",733,"3,448",532,"2,664",149,"2,114",19,617,0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1761,정왕,560,18,"9,793","1,123","13,763","13,500","23,393","24,392","22,200","34,595","16,137","27,268","12,894","16,248","13,125","13,896","14,453","14,487","16,086","14,275","14,677","13,088","20,313","13,787","24,797","14,896","32,914","20,043","33,578","24,858","17,029","18,271","12,953","15,009","9,162","13,781","5,451","11,295","1,828","8,434",93,"2,496",0,5,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1762,오이도,320,4,"6,357",636,"15,670","6,967","34,185","11,959","28,480","13,136","16,350","7,312","12,304","8,081","11,058","9,723","11,038","10,796","10,065","10,254","10,211","12,072","11,768","13,650","14,555","18,108","17,136","20,774","16,944","27,578","9,103","22,024","7,280","14,460","5,679","12,402","3,794","11,347","1,202","7,632",17,"3,561",0,3,0,0,0,0,2025-10-03 10:13:02
2025-09,안산선,1763,수리산,7,1,"4,007",651,"10,203","1,627","19,886","5,206","18,102","8,525","11,130","3,909","7,696","3,741","7,407","2,945","5,794","3,325","5,747","3,704","4,616","4,548","5,941","5,340","5,700","7,378","5,292","8,308","4,813","13,473","2,686","10,428","2,032","7,284","1,243","5,170",896,"5,439",485,"2,901",63,861,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,과천선,1450,선바위,3,0,859,"1,487","6,334","9,852","16,814","23,576","19,470","29,439","15,094","16,101","10,875","7,867","10,258","7,902","10,874","7,458","11,046","7,720","10,697","6,912","12,617","8,170","17,040","10,135","27,804","12,375","32,252","15,193","14,272","12,143","9,190","9,210","6,956","8,254","4,007","7,449","1,279","3,817",127,787,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,과천선,1451,경마공원,6,0,728,458,"1,212","2,341","2,019","3,465","2,540","9,418","2,486","18,721","2,757","19,705","3,277","26,550","3,486","25,377","4,533","22,912","5,766","13,300","8,507","9,105","14,979","6,282","24,778","4,828","40,476","3,688","13,918","2,410","25,218","1,375","13,110","1,044","1,417",843,242,565,27,97,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,과천선,1452,대공원,1,0,141,473,446,"4,081",994,"5,266","1,406","15,341","1,685","19,514","2,160","16,672","3,919","9,501","7,229","7,900","7,346","7,988","9,492","6,954","15,313","4,995","13,569","3,362","14,196","2,299","12,576","1,676","5,203","1,166","3,242",709,"3,923",617,"2,408",454,209,203,13,37,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,과천선,1453,과천,9,0,"2,425",251,"9,355","2,321","23,832","5,947","21,899","10,461","14,370","5,740","10,463","4,795","9,500","4,729","9,652","5,466","8,800","6,228","7,995","7,159","8,831","8,616","9,879","10,059","8,773","13,040","8,356","19,040","4,491","15,565","2,984","9,817","2,029","9,823","1,802","8,606",514,"4,853",72,"1,126",1,1,0,0,0,0,2025-10-03 10:13:02
2025-09,과천선,1454,정부과천청사,10,1,"2,271","2,198","10,339","16,712","26,408","48,161","22,760","109,297","16,117","29,647","13,060","13,622","13,931","11,628","15,284","12,778","16,355","14,289","16,017","13,976","19,712","13,901","30,320","16,098","51,829","20,964","73,589","27,930","22,124","22,496","16,322","12,381","14,621","10,817","8,083","9,261","2,262","4,942",180,"1,296",0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,과천선,1455,인덕원,91,7,"10,550","3,376","35,206","16,558","88,805","50,043","77,813","116,984","49,054","42,537","36,887","22,641","33,742","22,304","34,415","23,743","33,810","26,042","30,911","28,098","34,153","31,680","41,438","41,018","68,444","57,889","90,018","87,975","34,045","73,893","25,645","42,834","24,556","38,998","15,000","36,056","5,739","20,267",623,"6,546",1,13,0,0,0,0,2025-10-03 10:13:02
2025-09,과천선,1456,평촌,54,14,"5,644","2,718","27,401","10,330","69,805","38,253","56,992","88,094","30,406","30,795","22,844","16,442","20,850","14,522","21,304","15,442","19,918","19,032","19,469","17,490","23,836","19,161","28,056","24,532","49,718","36,684","61,182","52,588","23,614","47,581","18,331","25,582","16,943","21,050","11,522","17,973","4,315","9,917",614,"3,600",2,4,0,0,0,0,2025-10-03 10:13:02
2025-09,과천선,1457,범계,103,7,"10,940","3,361","46,510","12,504","115,084","29,060","93,695","66,860","51,579","46,679","39,401","33,286","37,337","32,036","41,547","32,627","39,145","38,721","38,256","38,649","42,030","45,389","48,713","54,227","54,875","78,394","61,900","111,095","38,304","91,218","37,946","47,829","28,849","40,757","23,964","34,378","9,521","19,585","1,014","6,026",0,9,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1023,선릉,71,3,"1,184","1,606","2,752","13,563","5,988","53,753","8,737","137,186","7,479","90,245","8,134","40,225","10,351","26,642","12,616","24,565","13,831","26,134","15,607","20,526","20,659","17,596","30,334","20,175","56,213","23,732","82,109","26,229","35,275","15,297","22,851","7,898","19,808","7,031","16,206","6,019","4,525","3,338",247,659,2,3,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1024,한티,6,0,"2,552","1,846","9,808","12,027","26,318","34,493","30,566","51,823","20,447","43,067","16,502","27,052","17,237","21,959","21,663","27,199","23,201","32,739","22,432","24,348","26,342","28,495","34,235","35,498","50,057","47,600","48,890","41,661","30,758","27,949","32,329","16,636","27,176","14,742","36,448","11,902","4,629","6,015",184,367,0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1025,도곡,74,0,"1,712","1,336","5,335","7,257","13,314","18,875","18,589","26,622","14,307","20,523","11,514","9,645","11,158","9,610","11,665","9,965","12,169","10,774","12,412","11,375","15,908","12,305","17,252","13,686","23,138","16,060","23,999","18,457","12,020","14,919","8,725","9,860","6,806","8,794","5,483","7,262","1,153","3,917",63,332,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1026,구룡,3,0,990,475,"3,523","4,811","9,947","11,369","13,660","8,500","9,990","4,271","6,846","3,211","5,852","3,019","5,730","4,302","5,689","4,916","5,198","4,693","8,389","5,390","9,932","6,552","6,820","8,750","7,239","10,734","3,788","8,616","2,512","5,262","2,493","4,958","1,441","4,350",405,"2,547",25,96,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1027,개포동,7,0,"1,309",632,"4,687","3,787","13,794","7,492","14,980","10,240","10,318","7,181","7,981","6,091","6,605","4,565","8,695","5,392","7,131","6,247","6,943","6,640","7,824","7,456","9,758","9,052","8,726","12,178","9,088","14,581","5,258","12,051","3,941","7,259","3,626","6,662","2,972","6,092","1,035","3,423",26,101,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1028,대모산입구,7,2,"2,816",705,"7,913","3,727","25,995","7,148","26,269","12,350","15,896","6,228","10,408","5,058","8,957","5,227","9,209","6,500","8,576","7,382","7,401","7,436","7,642","9,927","9,927","11,468","11,297","15,406","11,096","19,502","5,864","16,502","3,909","10,161","3,109","9,533","2,024","9,207",568,"4,878",22,266,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1030,수서,68,7,"4,436","5,050","12,097","15,699","45,169","32,598","65,313","47,845","40,951","28,251","34,073","21,312","24,067","19,510","30,866","23,138","27,754","22,179","20,325","23,221","29,541","27,827","31,541","35,549","42,895","50,608","43,062","67,093","20,850","41,790","17,549","30,160","15,454","26,347","12,823","23,354","7,811","9,593",303,"1,858",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1031,복정,0,0,0,0,2,0,1,0,4,0,7,0,7,0,2,0,3,0,6,0,5,0,3,0,6,0,2,0,7,0,6,0,3,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1846,수원,789,11,"5,629",671,"9,886","4,951","24,128","10,784","24,217","15,386","12,793","13,215","8,872","9,480","8,945","11,509","9,777","12,055","10,047","12,796","10,155","12,535","12,204","12,008","14,608","15,465","16,972","23,025","19,106","27,767","14,196","19,806","14,091","11,022","12,031","8,199","10,580","6,103","4,322","3,897",133,695,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1847,서울숲,133,0,"2,739",644,"6,035","6,980","14,477","24,670","23,689","51,253","15,296","39,012","9,710","26,399","10,828","20,652","13,251","21,586","15,102","22,779","17,223","22,334","21,916","22,055","28,832","22,816","48,083","25,449","55,462","31,718","35,114","19,841","23,725","10,821","18,642","8,602","12,116","7,434","3,383","3,696",124,829,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1848,압구정로데오,161,4,"2,147","1,181","3,562","14,359","6,369","27,983","9,570","74,555","8,803","107,691","10,579","59,815","15,762","41,187","21,069","34,717","24,574","34,665","30,810","31,824","40,135","31,915","49,859","34,646","67,525","40,313","91,182","45,293","69,887","24,768","55,897","11,580","36,113","7,740","25,239","6,448","8,800","3,587",421,769,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1849,강남구청,25,0,"1,526",878,"3,011","6,331","7,948","20,079","11,971","58,488","10,012","45,372","8,951","22,245","10,253","15,292","11,510","15,049","12,767","17,300","14,424","15,156","16,694","15,251","21,009","15,774","35,163","18,652","50,974","23,589","26,249","13,694","15,481","7,996","12,972","6,288","8,611","5,923","2,766","3,290",107,604,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1850,선정릉,7,1,893,"1,003","2,213","4,726","5,308","13,749","7,984","47,946","7,957","42,581","5,925","15,388","7,654","10,445","10,224","9,745","10,644","9,774","11,560","8,782","12,922","7,928","15,031","8,183","28,478","9,643","41,381","10,851","20,816","7,089","11,340","4,329","8,669","3,843","5,553","3,621","1,799","2,048",83,397,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1851,가천대,51,3,"4,964",810,"8,124","4,005","21,536","7,681","26,936","53,443","18,038","36,374","14,161","30,525","17,996","19,891","21,276","27,699","21,328","22,167","26,126","19,822","31,450","14,890","44,324","15,727","43,825","20,477","28,394","26,338","13,849","21,145","11,011","15,867","10,964","16,599","11,323","17,698","7,079","12,587",198,"1,275",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1852,태평,424,10,"16,525","1,576","21,378","5,114","45,316","8,667","61,403","17,947","40,166","12,204","23,494","12,020","20,016","13,585","20,242","15,105","19,843","16,413","17,906","18,429","18,023","25,698","19,561","30,191","20,519","35,651","19,185","45,672","10,706","32,816","8,378","25,227","5,716","27,677","3,990","21,929","1,737","12,086",78,"1,095",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1853,모란,479,19,"16,518","2,623","24,231","11,548","56,569","24,872","70,257","40,475","49,466","32,113","34,669","31,138","33,873","33,556","37,199","33,578","36,659","34,789","33,821","34,899","35,511","42,457","39,707","46,092","41,120","50,964","41,489","65,020","23,338","47,742","17,019","34,785","14,009","30,491","10,723","26,005","5,640","16,079",306,"1,376",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1854,야탑,186,8,"7,733","3,532","21,164","17,192","58,196","45,586","62,655","104,585","43,938","58,204","36,479","39,356","36,227","34,328","38,503","37,652","38,034","40,567","40,180","37,718","45,051","41,036","54,884","47,538","69,364","58,444","82,352","74,908","38,465","54,691","29,849","35,558","27,747","27,566","17,510","26,409","6,829","14,402",317,"1,904",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1855,서현,307,13,"4,429","3,136","13,191","13,781","37,380","37,114","41,885","89,242","31,411","69,095","28,425","38,330","29,825","34,974","32,460","36,603","34,812","37,145","38,260","37,994","44,673","37,332","48,041","44,567","65,134","51,985","80,935","61,928","47,725","43,705","45,074","26,417","37,180","20,897","27,189","17,690","9,064","9,742",398,"1,257",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,분당선,1856,수내,176,5,"3,240","2,216","8,161","8,756","21,027","24,998","24,358","55,330","17,325","44,046","14,573","22,263","15,526","17,727","17,278","17,816","18,311","18,944","21,351","18,780","23,187","18,987","25,957","22,222","40,068","25,533","51,586","29,803","28,373","21,958","24,414","13,220","17,746","11,276","14,001","10,706","3,646","5,412",137,970,0,0,0,0,0,0,2025-10-03 10:13:02
